age,gender,marital_status,education,employment_status,years_employed,annual_income,monthly_income,credit_score,credit_history_length,num_credit_accounts,existing_debt,monthly_debt_payments,debt_to_income_ratio,loan_amount,loan_term_months,loan_purpose,owns_property,property_value,has_bank_account,years_with_bank,previous_loans,previous_loan_defaults,state,area_type,has_coapplicant,coapplicant_income,total_household_income,loan_approved,application_date
43,Male,Married,Advanced,Employed,19.2,37149.94,3095.83,657.0,2.2,1,37081.63,1112.4488533248489,0.359,18955.62,60,Education,True,269270.02,True,12.2,2,1,GA,Rural,True,64659.033203206534,101808.9751907214,1,2025-02-07 12:07:44.875501
40,Male,Divorced,Advanced,Self-employed,0.2,52416.59,4368.05,687.0,12.8,0,77570.74,2327.1223143842726,0.533,39814.72,60,Business,False,0.0,True,0.9,1,0,NC,Suburban,True,35140.9179107632,87557.5089833891,1,2025-02-09 12:07:44.875501
20,Male,Divorced,Advanced,Employed,3.2,14721.37,1226.78,619.0,11.1,5,9192.47,275.7741601287227,0.225,9445.33,24,Business,True,308389.1,True,1.5,0,0,IL,Suburban,True,49743.825892145345,64465.200604299986,1,2025-03-05 12:07:44.875501
45,Female,Divorced,Bachelor's,Employed,2.8,72035.78,6002.98,572.0,0.7,2,31985.06,959.5516725434472,0.16,10542.37,36,Auto,False,0.0,True,0.7,2,0,TX,Suburban,False,0.0,72035.78129044468,1,2025-01-20 12:07:44.875501
45,Male,Single,Advanced,Employed,2.2,43931.13,3660.93,774.0,9.6,3,14251.26,427.53781300891194,0.117,26020.96,96,Debt Consolidation,True,293317.93,True,20.9,0,0,Other,Suburban,False,0.0,43931.12655595889,1,2025-09-01 12:07:44.875501
25,Male,Widowed,Bachelor's,Employed,7.6,55345.3,4612.11,713.0,5.9,3,38285.64,1148.569143152612,0.249,27624.9,12,Medical,True,172783.9,True,4.4,1,0,Other,Urban,True,7706.954067355691,63052.25755942382,1,2025-04-05 12:07:44.875501
35,Female,Married,Bachelor's,Employed,6.8,77056.68,6421.39,781.0,1.1,5,4486.45,134.59351184192428,0.021,35122.11,48,Auto,False,0.0,True,4.5,1,1,CA,Suburban,False,0.0,77056.68081264292,0,2024-07-09 12:07:44.875501
43,Female,Married,Some College,Employed,11.8,69675.31,5806.28,554.0,10.8,3,17371.54,521.1461125996101,0.09,23524.55,84,Medical,False,0.0,True,2.5,1,0,Other,Suburban,False,0.0,69675.31359898958,0,2025-01-05 12:07:44.875501
32,Female,Single,Advanced,Employed,2.5,64242.19,5353.52,579.0,0.7,3,2008.21,60.24644029360157,0.011,1000.0,36,Auto,True,262505.67,True,4.4,4,0,Other,Suburban,False,0.0,64242.194861245174,1,2023-09-24 12:07:44.875501
47,Male,Single,Advanced,Employed,4.2,74990.17,6249.18,770.0,1.6,4,20591.34,617.7401293354645,0.099,76777.88,60,Home Improvement,True,191624.76,True,1.9,2,0,TX,Suburban,False,0.0,74990.17334305527,1,2024-09-18 12:07:44.875501
63,Female,Single,Some College,Employed,11.1,28730.7,2394.22,645.0,1.3,4,4627.34,138.82029508403716,0.058,25502.86,96,Auto,True,116525.08,True,21.2,1,0,Other,Urban,False,0.0,28730.69557121411,0,2024-08-11 12:07:44.875501
25,Male,Single,High School,Employed,25.5,66933.97,5577.83,593.0,22.4,5,80500.08,2415.002402273806,0.433,68327.92,84,Debt Consolidation,False,0.0,True,2.1,1,0,FL,Urban,False,0.0,66933.97348812052,1,2025-07-27 12:07:44.875501
18,Male,Single,Advanced,Employed,17.4,60680.09,5056.67,600.0,9.6,7,20204.43,606.1329413976556,0.12,23110.82,24,Auto,False,0.0,True,18.2,1,0,Other,Urban,False,0.0,60680.08543221648,1,2023-12-28 12:07:44.875501
38,Male,Divorced,Bachelor's,Employed,6.3,56766.27,4730.52,648.0,4.2,1,18842.32,565.269604207184,0.119,9207.32,12,Business,False,0.0,True,4.7,2,0,Other,Rural,True,58538.96275464258,115305.23169574124,0,2024-11-06 12:07:44.875501
43,Male,Single,Advanced,Employed,0.8,54421.82,4535.15,750.0,13.8,3,89685.82,2690.5744797572443,0.593,20240.05,84,Auto,False,0.0,True,4.0,2,0,Other,Rural,False,0.0,54421.82012115612,0,2025-04-26 12:07:44.875501
32,Female,Single,Some College,Employed,0.1,66586.48,5548.87,633.0,1.9,3,17249.57,517.4870746185327,0.093,41507.62,60,Education,True,292051.39,True,11.4,1,1,FL,Suburban,False,0.0,66586.48197144762,1,2024-07-18 12:07:44.875501
52,Male,Single,High School,Self-employed,8.7,51832.2,4319.35,729.0,21.4,5,28231.41,846.9423402004184,0.196,34288.89,60,Auto,False,0.0,True,4.8,1,0,NY,Urban,False,0.0,51832.203323197245,1,2025-08-11 12:07:44.875501
18,Female,Married,Bachelor's,Employed,9.2,71740.56,5978.38,696.0,9.6,3,1195.16,35.85469034798869,0.006,29614.17,72,Debt Consolidation,True,242333.82,True,2.2,1,0,GA,Suburban,False,0.0,71740.56070309973,1,2025-06-12 12:07:44.875501
43,Female,Single,High School,Unemployed,6.9,4566.33,380.53,562.0,6.6,3,30804.06,924.1218583425427,2.0,24080.19,36,Education,False,0.0,True,4.0,2,0,CA,Suburban,False,0.0,4566.333023966212,1,2023-10-04 12:07:44.875501
27,Female,Single,Some College,Employed,1.6,41032.63,3419.39,562.0,12.7,4,2754.03,82.62099399841503,0.024,26940.13,24,Auto,True,309828.31,True,4.1,1,0,OH,Rural,False,0.0,41032.63110211192,1,2025-05-10 12:07:44.875501
55,Male,Married,High School,Employed,5.1,54871.5,4572.62,604.0,8.3,5,37879.87,1136.396099535242,0.249,22765.55,12,Education,True,50047.94,True,2.4,4,0,Other,Urban,True,47945.57979374224,102817.07677453572,0,2025-01-04 12:07:44.875501
58,Female,Married,Some College,Employed,1.9,51215.69,4267.97,516.0,17.5,2,52357.96,1570.7387358837318,0.368,42952.49,36,Other,True,287010.97,True,3.8,0,0,CA,Suburban,True,56684.74097518195,107900.43247753881,1,2024-06-04 12:07:44.875501
25,Male,Single,High School,Self-employed,3.0,224639.6,2462.43,598.0,14.1,3,9475.49,284.2647704147094,0.115,38739.32,48,Home Improvement,False,0.0,True,0.9,2,0,Other,Rural,True,29267.2994520277,58816.50148376081,0,2025-07-09 12:07:44.875501
28,Male,Single,Advanced,Employed,2.4,39280.5,3273.38,801.0,1.8,2,52620.01,1578.6003685789456,0.482,10864.27,60,Auto,True,165629.89,True,19.7,0,0,OH,Rural,False,0.0,39280.50402095611,1,2025-04-21 12:07:44.875501
45,Female,Single,Some College,Employed,12.2,47678.88,3973.24,646.0,2.2,5,16475.25,494.25751773741166,0.124,2838.8,36,Debt Consolidation,True,400988.39,True,7.2,2,1,NC,Urban,True,29282.726922243543,76961.60804481295,1,2025-04-20 12:07:44.875501
30,Male,Widowed,Bachelor's,Self-employed,1.3,89956.89,7496.41,573.0,0.5,3,21191.05,635.731581801206,0.085,6608.7,72,Personal,False,0.0,True,1.5,0,0,FL,Urban,False,0.0,89956.88862303337,1,2024-04-27 12:07:44.875501
34,Male,Single,Advanced,Self-employed,4.3,129149.92,10762.49,841.0,2.0,5,13232.5,396.97501080438474,0.037,19655.87,60,Medical,True,169374.37,True,10.9,2,0,OH,Urban,True,54990.13626100458,184140.05737440436,1,2023-10-29 12:07:44.875501
35,Female,Married,Bachelor's,Employed,2.2,15901.3,1325.11,556.0,3.4,4,16182.47,485.4740434626261,0.366,28317.23,36,Education,False,0.0,True,2.2,1,0,NC,Urban,True,31307.886746875585,47209.19068009793,1,2025-04-26 12:07:44.875501
18,Male,Single,Bachelor's,Self-employed,5.4,66677.42,5556.45,553.0,0.2,4,59722.89,1791.6866837945126,0.322,24176.86,24,Business,False,0.0,True,6.3,1,0,Other,Urban,False,0.0,66677.42001620623,0,2025-01-10 12:07:44.875501
34,Female,Married,Bachelor's,Self-employed,4.2,78926.7,6577.22,772.0,3.0,4,73575.84,2207.2752205730385,0.336,34452.56,96,Personal,True,213864.89,True,17.2,0,0,Other,Rural,False,0.0,78926.6982814199,1,2024-02-28 12:07:44.875501
26,Male,Single,Advanced,Employed,12.9,72687.4,6057.28,716.0,11.8,1,14758.85,442.76554019293985,0.073,24782.02,72,Auto,False,0.0,True,10.1,0,0,Other,Rural,True,28302.795730844962,100990.19324070882,1,2025-02-24 12:07:44.875501
29,Male,Single,Advanced,Self-employed,0.5,109491.01,9124.25,636.0,14.7,4,18057.27,541.7180272053619,0.059,48935.62,12,Debt Consolidation,True,207298.99,True,0.9,0,0,Other,Urban,False,0.0,109491.00567705171,1,2025-06-12 12:07:44.875501
52,Male,Married,Bachelor's,Retired,1.2,27768.7,2314.06,733.0,0.1,8,3087.4,92.62213584511687,0.04,32631.93,24,Business,True,287268.61,True,5.5,1,0,CA,Urban,False,0.0,27768.69899312522,0,2025-06-02 12:07:44.875501
19,Male,Single,Advanced,Employed,7.3,39377.0,3281.42,680.0,0.1,4,9849.08,295.47241871581724,0.09,25269.38,84,Education,True,175128.06,True,8.6,2,0,Other,Suburban,False,0.0,39376.99522691116,1,2024-09-30 12:07:44.875501
44,Male,Single,Bachelor's,Employed,2.3,32674.58,2722.88,531.0,1.3,4,17999.46,539.9837211733279,0.198,2337.92,60,Auto,True,287345.13,True,1.6,1,0,Other,Suburban,True,46301.06578559931,78975.64863440323,1,2024-02-05 12:07:44.875501
31,Female,Married,Some College,Employed,0.9,50624.19,4218.68,410.0,16.5,4,5659.43,169.78290868872057,0.04,30254.37,60,Business,False,0.0,True,0.7,2,0,CA,Suburban,False,0.0,50624.18741073104,1,2025-08-04 12:07:44.875501
31,Male,Widowed,Advanced,Employed,3.5,90753.14,7562.76,593.0,5.1,5,21482.01,644.4602351348367,0.085,32487.13,36,Home Improvement,True,51630.74,True,1.1,2,0,OH,Urban,False,0.0,90753.14103498565,1,2024-05-12 12:07:44.875501
44,Female,Single,Bachelor's,Employed,5.3,58155.19,4846.27,758.0,32.6,3,28902.05,867.0616497720276,0.179,14295.34,72,Debt Consolidation,True,321593.07,True,23.1,1,0,MI,Suburban,True,63282.53303562404,121437.71920058335,1,2023-10-09 12:07:44.875501
39,Male,Married,Advanced,Employed,0.2,23973.74,1997.81,607.0,17.5,2,26242.7,787.2809814355634,0.394,7656.53,36,Auto,False,0.0,True,13.1,2,0,CA,Suburban,False,0.0,23973.740191224762,1,2025-04-15 12:07:44.875501
41,Male,Widowed,High School,Employed,1.7,23245.26,1937.1,696.0,17.7,4,14607.88,438.2363886349198,0.226,41420.95,36,Business,True,284318.48,True,13.7,4,1,OH,Suburban,True,41958.20161247039,65203.45896741003,1,2025-08-24 12:07:44.875501
46,Female,Divorced,Some College,Employed,8.3,57447.29,4787.27,668.0,1.1,2,36668.0,1100.0399983967986,0.23,10471.56,60,Auto,True,224184.44,True,2.0,0,0,Other,Suburban,True,38661.978363654765,96109.26376923072,1,2023-12-28 12:07:44.875501
31,Female,Married,Advanced,Self-employed,3.7,67122.27,5593.52,480.0,5.2,4,9624.01,288.7202926977648,0.052,27483.52,12,Other,True,202975.3,True,5.7,2,0,CA,Urban,False,0.0,67122.27316338546,1,2024-03-20 12:07:44.875501
27,Male,Married,Some College,Employed,0.2,47123.23,3926.94,609.0,40.4,2,15837.87,475.1361956449639,0.121,25448.86,84,Home Improvement,True,258951.37,True,4.7,0,0,Other,Urban,False,0.0,47123.23145765919,1,2023-09-26 12:07:44.875501
21,Female,Single,Advanced,Unemployed,1.7,9270.09,772.51,685.0,1.3,4,7873.07,236.19220729199736,0.306,31698.61,48,Education,True,187682.48,True,12.6,0,0,Other,Suburban,False,0.0,9270.086901794572,1,2024-12-01 12:07:44.875501
25,Female,Married,Advanced,Employed,5.1,33742.56,2811.88,571.0,6.8,4,23135.09,694.0527025575552,0.247,10581.41,48,Auto,True,345070.04,True,3.8,1,0,CA,Suburban,True,52491.24756514271,86233.81232702387,1,2024-07-24 12:07:44.875501
70,Male,Single,Advanced,Self-employed,1.1,65075.63,5422.97,613.0,3.4,4,14527.05,435.81138924379644,0.08,23192.0,48,Debt Consolidation,True,197564.87,False,0.0,1,0,Other,Urban,False,0.0,65075.629135859024,0,2024-11-08 12:07:44.875501
49,Female,Single,Bachelor's,Self-employed,8.8,52196.16,4349.68,689.0,3.9,0,6119.16,183.57493979876062,0.042,10488.49,48,Auto,True,345498.74,True,6.1,1,0,Other,Rural,False,0.0,52196.157726927886,1,2024-02-09 12:07:44.875501
18,Male,Single,Bachelor's,Employed,5.6,62818.86,5234.9,657.0,17.7,6,9210.92,276.32747617468175,0.053,26111.85,24,Business,True,248371.82,True,3.2,1,0,Other,Suburban,False,0.0,62818.85580361307,1,2024-11-02 12:07:44.875501
19,Female,Single,Advanced,Employed,3.2,85095.09,7091.26,754.0,7.1,3,8194.14,245.82416818548813,0.035,32561.07,12,Debt Consolidation,True,50000.0,True,0.2,2,0,Other,Suburban,False,0.0,85095.0926350718,1,2025-08-14 12:07:44.875501
40,Female,Married,Advanced,Employed,12.4,26513.05,2209.42,688.0,11.4,1,60453.47,1813.604033819513,0.821,38431.22,48,Education,False,0.0,True,4.8,0,0,FL,Suburban,False,0.0,26513.046120631676,1,2024-04-02 12:07:44.875501
41,Female,Married,Bachelor's,Self-employed,2.5,65853.84,5487.82,554.0,8.9,2,18451.22,553.5366697518864,0.101,47422.1,84,Business,False,0.0,True,4.8,1,0,MI,Urban,False,0.0,65853.84011801048,1,2024-10-31 12:07:44.875501
41,Male,Married,Advanced,Self-employed,1.3,105123.07,8760.26,602.0,6.0,0,26435.98,793.079377927476,0.091,21046.33,12,Auto,False,0.0,True,0.3,0,0,NC,Rural,False,0.0,105123.0680462418,1,2025-02-01 12:07:44.875501
31,Male,Single,Bachelor's,Employed,5.4,14194.7,1182.89,652.0,12.6,3,68232.01,2046.9604385970108,1.73,20781.26,72,Debt Consolidation,True,91490.15,True,4.7,1,0,Other,Rural,True,42627.04300755861,56821.741075420236,1,2025-05-25 12:07:44.875501
33,Female,Single,Advanced,Employed,4.3,63325.8,5277.15,783.0,28.3,3,5028.98,150.86942341215334,0.029,44089.54,12,Auto,False,0.0,False,0.0,0,0,Other,Urban,False,0.0,63325.796522570214,1,2025-01-01 12:07:44.875501
38,Male,Married,High School,Employed,2.0,20547.45,1712.29,602.0,27.2,3,69073.39,2072.2016844511245,1.21,33626.54,48,Auto,True,,True,1.0,1,0,Other,Rural,False,0.0,20547.448947468354,1,2023-11-09 12:07:44.875501
36,Male,Widowed,High School,Employed,2.1,29734.93,2477.91,476.0,12.5,1,19393.51,581.805319686862,0.235,43556.68,72,Medical,False,0.0,True,1.1,0,0,NC,Suburban,False,0.0,29734.929543207476,1,2025-08-29 12:07:44.875501
18,Female,Single,Bachelor's,Retired,2.5,0.0,0.0,694.0,5.3,4,48485.77,1454.5729883902666,0.0,54287.77,24,Auto,True,170936.6,True,19.3,0,0,IL,Rural,False,0.0,0.0,0,2024-01-26 12:07:44.875501
32,Male,Single,Some College,Employed,1.7,70069.21,5839.1,574.0,1.4,3,4597.94,137.93812163057638,0.024,12345.8,36,Debt Consolidation,True,256184.5,True,1.5,1,0,Other,Urban,True,60692.07216184972,130761.2862994402,1,2025-02-19 12:07:44.875501
24,Male,Divorced,Advanced,Unemployed,6.2,5574.84,464.57,521.0,0.4,5,7968.52,239.05545463494454,0.515,37139.46,36,Auto,True,221327.21,False,0.0,1,0,Other,Rural,False,0.0,5574.844268750868,1,2024-04-06 12:07:44.875501
37,Male,Single,Some College,Self-employed,5.3,36564.66,3047.05,651.0,2.1,1,5397.09,161.91281587322632,0.053,16011.88,24,Auto,True,50000.0,True,2.5,1,0,IL,Suburban,False,0.0,36564.65573682424,1,2025-04-03 12:07:44.875501
70,Male,Divorced,Advanced,Retired,2.9,29413.98,2451.16,747.0,3.3,1,26491.17,794.7350651006768,0.324,48452.06,60,Debt Consolidation,True,174804.64,True,7.5,0,0,PA,Suburban,False,0.0,29413.977272754368,1,2024-08-04 12:07:44.875501
39,Female,Married,Some College,Employed,2.5,26238.42,2186.53,592.0,1.1,4,3792.72,113.78147526564427,0.052,7183.42,84,Debt Consolidation,False,0.0,True,7.2,2,0,Other,Suburban,False,0.0,26238.415811629515,1,2025-07-16 12:07:44.875501
31,Female,Single,Bachelor's,Employed,2.3,29980.62,2498.39,699.0,2.0,3,39318.32,1179.549469973178,0.472,38764.78,48,Auto,True,232725.84,True,17.1,0,0,Other,Suburban,False,0.0,29980.620364611535,1,2025-01-08 12:07:44.875501
46,Male,Single,Some College,Employed,1.7,72185.93,6015.49,718.0,0.7,3,7206.6,216.1979724522563,0.036,16695.79,72,Debt Consolidation,True,225481.49,True,3.6,1,0,TX,Urban,True,38124.38643717108,110310.31149381817,1,2025-02-26 12:07:44.875501
40,Female,Single,Bachelor's,Employed,0.4,94790.59,7899.22,729.0,5.9,3,7375.24,221.2571012555723,0.028,33316.36,60,Medical,True,180386.93,True,10.6,2,0,IL,Urban,False,0.0,94790.58662318958,1,2024-09-26 12:07:44.875501
40,Female,Single,High School,Employed,1.6,30526.98,2543.92,576.0,1.1,5,8251.57,247.54697775760354,0.097,44021.72,12,Medical,True,109270.05,True,3.3,1,0,CA,Rural,True,44002.192549852865,74529.17379333315,0,2024-07-24 12:07:44.875501
42,Female,Divorced,High School,Employed,1.9,57077.68,4756.47,537.0,10.9,5,34298.75,1028.9625864667623,0.216,15339.98,36,Business,True,238488.93,True,1.9,1,0,NY,Urban,False,0.0,57077.67535865887,1,2024-03-02 12:07:44.875501
59,Male,Married,Bachelor's,Self-employed,4.0,75399.47,6283.29,551.0,3.2,4,64496.69,1934.9005889095913,0.308,2974.67,60,Business,True,269692.72,True,15.5,1,0,Other,Suburban,False,0.0,75399.46772128547,1,2024-12-20 12:07:44.875501
21,Female,Married,Some College,Employed,7.4,19551.04,1629.25,729.0,8.9,4,59516.37,1785.4911761390777,1.096,21115.22,84,Medical,True,226466.22,True,4.6,2,0,Other,Suburban,False,0.0,19551.036749213712,1,2025-03-05 12:07:44.875501
40,Male,Married,Some College,Employed,2.5,28293.63,2357.8,716.0,17.1,3,2668.88,80.06629986959337,0.034,19188.78,12,Debt Consolidation,False,0.0,True,3.5,1,0,Other,Urban,False,0.0,28293.62591070387,1,2024-08-22 12:07:44.875501
23,Female,Single,Advanced,Employed,14.5,105328.59,8777.38,554.0,0.7,1,7610.09,228.302729694058,0.026,5733.08,12,Auto,False,0.0,True,16.5,1,0,Other,Suburban,True,34806.89933306615,140135.49411218648,1,2025-03-19 12:07:44.875501
41,Female,Married,High School,Employed,8.8,17171.28,1430.94,850.0,36.1,4,27882.41,836.4724490238384,0.585,1000.0,24,Auto,True,126581.4,True,19.6,2,1,Other,Suburban,True,36922.167838099085,54093.447312912256,1,2024-09-03 12:07:44.875501
23,Male,Married,Bachelor's,Employed,20.9,105181.99,8765.17,542.0,8.3,3,24094.43,722.8328836816929,0.082,43249.93,12,Medical,True,219872.31,False,0.0,1,0,Other,Urban,False,0.0,105181.9854376469,1,2025-07-30 12:07:44.875501
29,Female,Married,High School,Employed,10.4,30858.21,2571.52,749.0,0.4,1,10770.69,323.1207242486576,0.126,47374.25,60,Personal,False,0.0,True,0.1,1,0,Other,Rural,False,0.0,30858.205185411534,0,2025-08-04 12:07:44.875501
31,Male,Single,Some College,Self-employed,4.8,88145.6,7345.47,801.0,3.0,5,49665.78,1489.973536413026,0.203,15971.58,12,Home Improvement,True,266896.75,True,0.2,1,0,Other,Rural,True,22954.572004395926,111100.17398032975,1,2025-06-26 12:07:44.875501
46,Female,Married,Bachelor's,Self-employed,4.6,57933.12,4827.76,660.0,17.4,2,3494.95,104.84861956297813,0.022,20610.82,96,Auto,True,150166.59,True,6.6,0,0,PA,Suburban,True,37526.245011704406,95459.36083313351,1,2025-08-16 12:07:44.875501
46,Male,Divorced,High School,Employed,0.7,52798.46,4399.87,573.0,7.3,5,25474.14,764.2242221201664,0.174,37116.61,84,Debt Consolidation,False,0.0,True,13.4,1,0,NY,Suburban,False,0.0,52798.45746401842,1,2024-06-03 12:07:44.875501
20,Female,Single,Advanced,Employed,6.4,101270.86,8439.24,575.0,2.7,3,7973.63,239.20875438738122,0.028,37352.46,48,Auto,False,0.0,True,14.6,4,1,TX,Urban,True,48478.521066215435,149749.38270935335,0,2025-05-23 12:07:44.875501
35,Male,Single,Advanced,Employed,4.6,101138.8,8428.23,623.0,22.6,5,18725.73,561.771853850425,0.067,51686.82,72,Debt Consolidation,True,172843.28,True,16.2,0,0,Other,Suburban,False,0.0,101138.79925970624,0,2025-01-14 12:07:44.875501
26,Male,Married,High School,Employed,3.5,30650.15,2554.18,758.0,12.4,3,12254.61,367.6383082547789,0.144,34324.28,24,Auto,False,0.0,True,11.5,0,0,Other,Urban,True,28070.053090485915,58720.204597798394,1,2024-03-21 12:07:44.875501
19,Male,Single,Advanced,Employed,5.9,42707.91,3558.99,530.0,10.6,2,97471.62,2924.148693964332,0.822,9619.61,48,Personal,True,284610.88,True,14.4,1,0,IL,Suburban,False,0.0,42707.90940262272,1,2024-05-16 12:07:44.875501
32,Male,Married,Some College,Employed,2.9,43538.18,3628.18,466.0,17.5,1,16671.99,500.15981809748,0.138,36866.15,60,Business,True,336508.83,True,12.9,0,0,CA,Suburban,True,37389.78093189403,80927.9647563736,1,2024-06-18 12:07:44.875501
31,Male,Widowed,High School,Employed,3.7,19192.33,1599.36,686.0,11.7,4,93340.01,2800.200304443046,1.751,14532.85,72,Auto,False,0.0,True,12.8,0,0,Other,Urban,True,39229.060160468136,58421.386223924485,1,2025-03-31 12:07:44.875501
64,Female,Married,High School,Employed,2.5,43828.23,3652.35,708.0,2.7,3,7359.98,220.7993528385131,0.06,24015.88,12,Auto,False,0.0,True,2.8,2,0,Other,Urban,False,0.0,43828.22680976894,1,2024-07-08 12:07:44.875501
40,Male,Married,Bachelor's,Employed,6.3,36942.47,3078.54,846.0,7.0,1,36519.08,1095.5725031150582,0.356,41688.01,84,Other,True,254444.69,True,3.5,0,0,Other,Suburban,True,17054.088330418752,53996.56198031342,1,2024-04-24 12:07:44.875501
18,Male,Married,Bachelor's,Employed,10.5,78819.62,6568.3,,14.8,5,31562.84,946.8853438547271,0.144,11419.02,60,Business,True,156079.36,True,2.7,0,0,Other,Suburban,False,0.0,78819.61501794415,1,2024-07-07 12:07:44.875501
28,Male,Single,Some College,Self-employed,9.2,41685.57,3473.8,636.0,1.6,4,47038.6,1411.157881286794,0.406,23901.92,96,Personal,False,0.0,True,1.2,1,0,NC,Suburban,False,0.0,41685.57180968822,1,2024-06-28 12:07:44.875501
47,Female,Single,Advanced,Employed,7.7,19701.27,1641.77,766.0,1.4,3,29572.21,887.1661507045297,0.54,6613.37,12,Home Improvement,True,138845.53,True,2.8,2,0,Other,Urban,True,36340.368634746985,56041.635428266454,1,2025-08-28 12:07:44.875501
60,Female,Divorced,Bachelor's,Self-employed,0.1,102984.15,8582.01,662.0,1.4,3,28670.84,860.1253302344381,0.1,10169.86,12,Auto,False,0.0,True,16.7,6,0,Other,Urban,True,42750.41760798561,145734.56769885504,1,2024-04-06 12:07:44.875501
18,Female,Married,Some College,Employed,12.1,48300.62,4025.05,630.0,1.7,2,27022.34,810.6701025365245,0.201,16797.05,12,Medical,True,171296.9,True,24.8,0,0,CA,Urban,False,0.0,48300.62405997355,1,2025-08-13 12:07:44.875501
18,Female,Single,Bachelor's,Employed,1.6,55640.97,4636.75,728.0,0.9,3,105078.73,3152.3618552161392,0.68,49453.24,84,Other,True,187772.68,True,1.1,0,0,Other,Urban,False,0.0,55640.96758924162,1,2025-08-28 12:07:44.875501
57,Male,Single,Advanced,Employed,10.9,93454.26,7787.86,590.0,14.5,5,6472.43,194.1730424468436,0.025,25500.56,24,Auto,True,159204.04,True,7.6,1,0,NC,Suburban,False,0.0,93454.26440860145,1,2025-01-19 12:07:44.875501
39,Male,Married,High School,Employed,1.1,53945.22,4495.44,735.0,13.6,1,764.41,22.93231142944553,0.005,64661.25,60,Business,True,264476.89,True,23.9,1,0,PA,Rural,False,0.0,53945.224036770516,1,2024-07-27 12:07:44.875501
24,Male,Married,Some College,Self-employed,2.9,37543.96,3128.66,524.0,1.3,4,28327.83,849.83494080495,0.272,39323.49,24,Home Improvement,True,240702.99,True,1.6,1,0,TX,Urban,False,0.0,37543.9634493748,1,2025-01-10 12:07:44.875501
